"gene","original_logFC","original_adj.P.Val","adjusted_logFC","AveExpr","t","adjusted_P.Value","adjusted_adj.P.Val","B","original_sig","adjusted_sig","classification"
"SLC1A7",-0.204295954004625,0.0222832215160832,-0.187726276977049,6.38752178555,-0.805908752096844,0.425463847405298,0.674432448590523,-5.83150575384795,FALSE,FALSE,"neither"
"SLC20A1",-0.325321765690823,0.150106034045326,0.93034632590797,9.01329502945,1.74341967218503,0.0896111228995405,0.352233809622825,-4.71717186009093,FALSE,FALSE,"neither"
"SLC20A2",-0.00388144767617504,0.984458815182674,-1.14938110923773,9.98269911365,-2.78832803597481,0.00833620119484832,0.103399924340968,-2.7029334203274,FALSE,FALSE,"neither"
"SLC22A1",-0.675971921265226,0.000113662338333756,-0.511621509540744,6.7064201484,-1.23811904512682,0.223513050902808,0.522465148528782,-5.41114285230552,FALSE,FALSE,"neither"
"SLC22A10",-0.652475784010021,0.000978404506964223,-0.449262724365016,5.251406341625,-0.951431950839728,0.347592904522648,0.622120628898681,-5.70875768695106,FALSE,FALSE,"neither"
"SLC22A11",-0.476848616112565,5.10603239494255e-05,-0.439893642131055,7.571134822725,-1.59579434686779,0.119085138268469,0.401073389475123,-4.94116560915017,FALSE,FALSE,"neither"
"SLC22A12",-0.544178917841945,0.000146166823961519,-0.168009075905237,6.713679991425,-0.502726545281346,0.618152171352361,0.794178365376613,-6.02366204999678,FALSE,FALSE,"neither"
"SLC22A13",-0.69542649188512,0.000148447346286078,-0.597889608020218,6.836925116025,-1.42129071747676,0.163652030363158,0.460388376318413,-5.18367788013921,FALSE,FALSE,"neither"
"SLC22A14",-0.364953286215111,0.00210129604210201,-0.0819689617273619,6.1665006494,-0.27532864426841,0.784603334725279,0.891047750958162,-6.11005107574903,FALSE,FALSE,"neither"
"SLC22A15",-0.496150941013875,0.00131068358566627,-0.965902754548448,6.53130420065,-2.74064870856891,0.00940447001517767,0.111388008491455,-2.80902235982526,FALSE,FALSE,"neither"
"SLC22A16",-0.556955500402466,0.000365826900527037,-0.456521384055638,5.70233070615,-1.23642038649054,0.22413614976278,0.523106237033817,-5.4131187746764,FALSE,FALSE,"neither"
"SLC22A17",0.657460750519661,2.01007486666725e-06,-0.230126810090805,10.28736842355,-1.00128695191981,0.323215638779663,0.605413532458544,-5.66227309466088,FALSE,FALSE,"neither"
"SLC22A2",-0.55672978264071,0.00133240211621481,-0.245647868509054,5.5138905268,-0.609332739534955,0.54604792690144,0.751900705447247,-5.96601737349471,FALSE,FALSE,"neither"
"SLC22A23",0.0989637215196613,0.562478252267022,0.238479360900325,8.216045743975,0.565497585112412,0.575167466240834,0.769506444315786,-5.99103443389915,FALSE,FALSE,"neither"
"SLC22A24",-0.554351579979953,0.00151007037885533,-0.468849044342779,5.1979522347,-1.09803975590093,0.279320136247368,0.571031066646342,-5.5656568590772,FALSE,FALSE,"neither"
"SLC22A25",-0.570619578774864,0.00151607747643203,-0.227043242342491,5.5912038275,-0.537149719724719,0.594397565365896,0.780246261676805,-6.00623646085213,FALSE,FALSE,"neither"
"SLC22A3",-2.40984635234079,4.77872178005694e-09,-3.05306267468441,5.873316110275,-4.05805570631449,0.000247388824547529,0.0157023939624893,0.466958011641405,TRUE,TRUE,"retained"
"SLC22A4",-0.256678776898228,0.178960430614467,-1.28099687589113,7.24752276615,-2.9311084158358,0.00577515632348649,0.0837061873932285,-2.37844544667177,FALSE,FALSE,"neither"
"SLC22A5",0.231782272763303,0.0683101790925893,-0.60831158031679,8.14696099405,-2.15006080173291,0.0381888304822524,0.233221568060677,-4.01689309259347,FALSE,FALSE,"neither"
"SLC22A6",-0.549807372144178,2.67106976203074e-05,-0.671586224073713,7.084518964125,-2.36023358951177,0.0236759176683498,0.181931840956614,-3.6109631845707,FALSE,FALSE,"neither"
"SLC22A7",-0.332158972520431,0.00279497242649882,-0.251491273828642,6.153788569875,-0.871721297483598,0.389009117169611,0.651910056316734,-5.77840211052127,FALSE,FALSE,"neither"
"SLC22A8",-0.498950157994602,0.00107781997628745,-0.0562811576429003,6.802664255275,-0.151872030445311,0.880117478434379,0.94211536368229,-6.13588626222987,FALSE,FALSE,"neither"
"SLC22A9",-0.439251083388588,0.00784874891028041,-0.30728832118685,6.295627183725,-0.719814474795342,0.476186500266042,0.709291699954921,-5.89488092330849,FALSE,FALSE,"neither"
"SLC23A1",-0.407023164423282,0.000527631475324051,-0.171914652028451,7.574313124025,-0.608477448655745,0.546607824768643,0.752074034269577,-5.96652393837833,FALSE,FALSE,"neither"
"SLC23A2",0.605820317615265,0.00562541260530269,-0.564683356144089,9.26291607075,-1.15016247342932,0.257496897010356,0.550931132684507,-5.5101682483004,FALSE,FALSE,"neither"
"SLC23A3",-0.497732943299151,0.00105861716149609,-0.584784316952123,6.489151445,-1.5853568651036,0.121442557920215,0.404483673717966,-4.95636223974107,FALSE,FALSE,"neither"
"SLC24A1",-0.0719521319491134,0.451683909952596,-0.0480138973500861,7.570488967725,-0.195102572469351,0.846384120898348,0.923560708244746,-6.12853530067559,FALSE,FALSE,"neither"
"SLC24A2",1.11332422779568,0.0186144169146102,-2.77054930131074,8.2975566245,-2.8285365385411,0.00752429277069912,0.0978835924404462,-2.61256986494267,TRUE,FALSE,"attenuated"
"SLC24A3",-1.03151690152352,1.29447190361459e-08,-1.36325502284184,6.798039669025,-4.28056739846911,0.000127666029899588,0.0111165676688445,1.07221089851958,TRUE,TRUE,"retained"
"SLC24A4",-0.236677877959908,0.292925844004789,-1.75481494449022,7.037806505925,-3.49587835751417,0.00125095959183416,0.0354562702118583,-1.00707447417255,FALSE,TRUE,"adjusted-only"
"SLC24A5",-0.215932500363916,0.058789709424409,-0.724719635236092,6.444884489175,-2.72485778567291,0.0097806756866029,0.113703454209357,-2.84362371435695,FALSE,FALSE,"neither"
"SLC25A1",-0.0495628867185793,0.777044912472173,0.195135536018375,8.897251294375,0.551038969823506,0.584937381507859,0.774878679523467,-5.99888410927438,FALSE,FALSE,"neither"
"SLC25A10",-0.436750354104855,0.00243883569034501,-0.186200343249092,7.864754666925,-0.549802960063167,0.585776287005683,0.77536649815155,-5.9995458775955,FALSE,FALSE,"neither"
"SLC25A11",0.615922670302236,0.00141154991854166,0.85624458761846,9.660657014475,1.90649576679741,0.0644179415162512,0.301881792039654,-4.45054826803101,FALSE,FALSE,"neither"
"SLC25A12",0.676812139794143,5.81565173862176e-05,0.479667693019393,8.4444222113,1.30060883287678,0.201478853511555,0.501013995601208,-5.33673297308508,FALSE,FALSE,"neither"
"SLC25A13",0.308784555232847,0.00613551687367168,0.139173725777516,7.836965251175,0.525656785832468,0.602277003821612,0.784739899407541,-6.01218382193384,FALSE,FALSE,"neither"
"SLC25A14",0.0833981429475728,0.432005523884456,0.0600635767798052,7.28980022975,0.235957607377544,0.814772413863945,0.906651450515954,-6.11990779542856,FALSE,FALSE,"neither"
"SLC25A15",-0.294592952142635,0.0102463900028973,-0.221379193793077,7.122279137525,-0.7894150414337,0.434925126716816,0.681593795401012,-5.84417610720701,FALSE,FALSE,"neither"
"SLC25A16",0.202766846829607,0.120977840325255,-0.00240503271759203,6.99615857575,-0.00745018960415141,0.994095907963525,0.997607800613423,-6.14716984812184,FALSE,FALSE,"neither"
"SLC25A17",-0.255549718105625,0.0677660361101129,-0.463139059640921,8.6897347894,-1.51938854270023,0.13720735665008,0.426231485438662,-5.05037727890146,FALSE,FALSE,"neither"
"SLC25A18",-0.711396087495759,0.000567001272976155,-1.41914045785078,6.311516629075,-3.19958915776249,0.00283157285581964,0.0558832510770418,-1.74273038798337,FALSE,FALSE,"neither"
"SLC25A19",0.250769381126446,0.186279320053097,1.17226679683243,7.50162110505,2.59137697292345,0.0136250894042746,0.136156602766591,-3.13340859939757,FALSE,FALSE,"neither"
"SLC25A2",-0.310640411457976,0.0145665928356872,-0.272753542467085,6.388494525525,-0.832583099291868,0.410451022954734,0.664824764045582,-5.8104576717488,FALSE,FALSE,"neither"
"SLC25A20",0.573940526492679,2.20959966912157e-05,0.590994703843206,7.855725369425,1.99244422645195,0.0537780377577937,0.277994748909696,-4.30223210235487,FALSE,FALSE,"neither"
"SLC25A21",-0.420184669083269,6.82332549577319e-05,-0.226679527383897,4.788935536175,-0.985799235347127,0.330658023563702,0.610337267947502,-5.67695781192568,FALSE,FALSE,"neither"
"SLC25A22",-0.287990141639167,0.000829471618175866,-0.0401636867813238,7.58791911415,-0.188810916022099,0.851276675070141,0.926151726490417,-6.12971894924392,FALSE,FALSE,"neither"
"SLC25A23",0.444455469255205,0.00197924314429309,-0.248093067783672,8.653858655725,-0.804420093922711,0.426319148891584,0.675005319078341,-5.83265275924901,FALSE,FALSE,"neither"
"SLC25A24",0.457465211199692,0.00571395819933684,1.17201735245861,7.814704131125,3.37434998919724,0.00175512535229075,0.0423443784318057,-1.31278413434629,FALSE,TRUE,"adjusted-only"
"SLC25A25",0.0260207217841195,0.910391957427228,0.342298436987806,7.89951656275,0.724784284478071,0.473168086659169,0.707608233850874,-5.89141054240207,FALSE,FALSE,"neither"
"SLC25A27",0.0821573025690059,0.63999854551536,-0.899421955388972,6.9690768166,-2.32092771632207,0.0259390951231342,0.190142314518633,-3.68903203749941,FALSE,FALSE,"neither"
"SLC25A28",0.154574914177335,0.0460135536325942,-0.131529025937071,8.698719646525,-0.69570598934513,0.490975929074365,0.718965620871897,-5.91139461827294,FALSE,FALSE,"neither"
"SLC25A29",0.0145733964510431,0.895547179534873,-0.602342629740025,8.6702155983,-2.42769181791059,0.0201980326843179,0.169159744008632,-3.47462988191799,FALSE,FALSE,"neither"
"SLC25A3",0.108958125851968,0.259561897495345,0.35457132156316,10.94589311125,1.55842778718849,0.127676652002622,0.413065912229543,-4.99514859665802,FALSE,FALSE,"neither"
"SLC25A30",0.785949331292213,0.000147804255948483,0.771524210227846,7.895191592875,1.53882755528677,0.132402048649031,0.420119324236432,-5.02303739422996,FALSE,FALSE,"neither"
"SLC25A31",-0.40803502364996,0.00154314450428724,-0.285453092483116,4.779208462,-0.940280194845583,0.353204416153797,0.625944134514101,-5.71885075766368,FALSE,FALSE,"neither"
"SLC25A32",0.0697187838026245,0.707622363347401,0.330397953980014,8.822420620175,0.736152674729166,0.46630487374232,0.702742290155411,-5.88338497171751,FALSE,FALSE,"neither"
"SLC25A33",-0.0736449287216612,0.699726764077963,-0.328462142360373,8.380810184775,-0.699103749671291,0.488882739105213,0.717607802051261,-5.90909325487509,FALSE,FALSE,"neither"
"SLC25A34",-0.253078788105627,0.0265278896333443,-0.031994166909397,7.165994058775,-0.115182396230373,0.908926555648126,0.955098628519805,-6.14069028954046,FALSE,FALSE,"neither"
"SLC25A35",0.461019025882038,0.000110798997823324,0.415699790844769,8.133804373575,1.48240722834913,0.146740313937669,0.438626213543544,-5.10155061946635,FALSE,FALSE,"neither"
"SLC25A36",0.672456538187358,0.000157318133925013,0.202314559639611,8.896851499825,0.480227509057601,0.633908163001755,0.803302665532719,-6.03443678747599,FALSE,FALSE,"neither"
"SLC25A37",-0.637194014102539,0.0119050502868656,-1.31996675852349,8.9777299751,-2.35483504649244,0.0239770268886185,0.183432195110808,-3.62176583121662,FALSE,FALSE,"neither"
"SLC25A38",0.32008671266307,0.00396308671109427,0.287122237679972,8.55516546115,1.05312434842721,0.299138920653743,0.586641225763986,-5.61155363307132,FALSE,FALSE,"neither"
"SLC25A39",0.239955968885122,0.137742114557326,0.765264010042826,9.44631818855,1.80984249749064,0.0784936114855535,0.331101066426688,-4.61095205856668,FALSE,FALSE,"neither"
"SLC25A4",0.624692274112569,0.000984508068967649,-0.0149332335251508,9.938405984275,-0.0340551011618971,0.97301727073571,0.987318807009919,-6.14662817383492,FALSE,FALSE,"neither"
"SLC25A40",0.79838979223593,0.000264659960064657,0.416451999177125,7.571176631525,0.831020013794314,0.411322146679329,0.66549320911306,-5.81170867022074,FALSE,FALSE,"neither"
"SLC25A41",-0.366311407415573,0.00200299227549135,-0.135921376811512,6.546076852625,-0.467942360713142,0.64258451657487,0.809222884778257,-6.04011556987267,FALSE,FALSE,"neither"
"SLC25A42",0.0691134957401722,0.33022734193067,0.0459606285795086,8.3122793157,0.241408182508617,0.810576564284984,0.904946247402242,-6.11863396345983,FALSE,FALSE,"neither"
"SLC25A43",0.424003330508095,0.000105287374478176,0.259929402928275,7.71213494935,1.05482846570033,0.298368387647303,0.58644821020332,-5.60984604976559,FALSE,FALSE,"neither"
"SLC25A44",-0.0801516747756317,0.548307782715986,-0.192635739403714,8.916772040025,-0.572703025848802,0.570327941047343,0.767464670534159,-5.987048880022,FALSE,FALSE,"neither"
"SLC25A45",0.0416349379791852,0.722418755855378,0.129902351493413,7.365861377825,0.532347107056121,0.597679905002212,0.781512027911133,-6.0087413197387,FALSE,FALSE,"neither"
"SLC25A46",0.441041326080189,0.000252139764717914,0.579613182475262,9.3188343796,2.06997333361086,0.04551563031431,0.254664140163501,-4.16391644546552,FALSE,FALSE,"neither"
"SLC25A47",-0.437447182194292,0.000408866765389219,-0.365547443727348,7.56043206325,-1.19526281145507,0.239630770634919,0.536393768631429,-5.46023225542844,FALSE,FALSE,"neither"
"SLC25A48",-0.588953563042405,1.11991142597664e-05,-0.713669412366732,8.138445341575,-2.4193386258952,0.0206091338922515,0.170489932095689,-3.49183123704957,FALSE,FALSE,"neither"
"SLC25A5",0.104655829175019,0.458831559463949,0.879323243996567,11.3848875755,2.5921169345889,0.0136004265450617,0.135988569632331,-3.13183042671055,FALSE,FALSE,"neither"
"SLC25A51",0.454910367619124,0.0125758399579402,0.27245761238143,6.431495404,0.575644919804794,0.568359047043609,0.766311287182327,-5.98540617086717,FALSE,FALSE,"neither"
"SLC25A52",-0.00868669550963697,0.896777838716829,-0.0390023707605135,3.56338492445,-0.234936600074179,0.815558092373905,0.907117955238142,-6.1201436751901,FALSE,FALSE,"neither"
"SLC25A53",-0.538063631966848,1.38415892469163e-05,-0.520048874720909,6.8992270577,-1.82768842094264,0.0757117755901541,0.326711894450272,-4.58184517897291,FALSE,FALSE,"neither"
"SLC25A6",-0.000177919144173089,0.998636442441896,0.639697817599609,11.90552815675,2.65888047415109,0.0115298887470656,0.123520199213764,-2.98785960958875,FALSE,FALSE,"neither"
"SLC26A1",-0.235589434980721,0.0128490335242627,-0.274945154968276,7.347037954475,-1.17844767032567,0.246169306189829,0.541902568600065,-5.47906653357709,FALSE,FALSE,"neither"
"SLC26A10P",0.346358436195069,0.0614233293624789,-0.190422029837,7.9814197653,-0.392094148977689,0.697250409469811,0.838720614527371,-6.07194562909378,FALSE,FALSE,"neither"
"SLC26A11",0.157018166507324,0.086241641640044,0.321249319637752,7.8864174425,1.3269631874177,0.192681905549854,0.491577158328603,-5.30435741839719,FALSE,FALSE,"neither"
"SLC26A2",0.557984835087897,0.00841151451157923,0.989053689617144,7.8141517363,1.89394335166186,0.0661139956639665,0.305919067554612,-4.47176515834601,FALSE,FALSE,"neither"
"SLC26A3",-0.628546831522743,0.00117821914958307,-0.37958555399426,4.917004588975,-0.78626653176593,0.436745580066352,0.683308191522166,-5.84656587896525,FALSE,FALSE,"neither"
"SLC26A4",-0.257453498614493,0.105429514164187,-0.495112218527524,5.489054536175,-1.25887515307389,0.216003269492773,0.515196786479115,-5.38679835641753,FALSE,FALSE,"neither"
"SLC26A5",-0.157461132059366,0.169160050805742,-0.4256988649435,5.91236038625,-1.41354541674203,0.165896454770074,0.462727851065399,-5.19386582553331,FALSE,FALSE,"neither"
"SLC26A6",-0.162886277263684,0.155470057023191,0.279464028260483,7.533947720475,1.23579359625621,0.224352582013623,0.523222589145312,-5.4138543859452,FALSE,FALSE,"neither"
"SLC26A8",-0.49791081888666,0.000941865506436524,-0.95109680191544,5.535763261925,-2.58442010685004,0.0138589797882842,0.13714928713386,-3.14823115020529,FALSE,FALSE,"neither"
"SLC26A9",-0.677308215064763,3.98324665572937e-05,-0.812067969995196,6.370732378325,-2.2251657869009,0.0322833651582197,0.214215231026055,-3.87511386177751,FALSE,FALSE,"neither"
"SLC27A1",1.1435988730478,1.30169040742513e-06,0.269000779589322,8.9119261211,0.620998507882393,0.538428453166361,0.747048461563512,-5.95905156240246,TRUE,FALSE,"attenuated"
"SLC27A2",0.572342956352352,0.0501489211771103,1.08259888958379,5.941000760725,1.39752027765525,0.170626547978118,0.467006290217158,-5.2147877832624,FALSE,FALSE,"neither"
"SLC27A3",-0.342500429023902,0.00244284596468877,0.0189708353054424,7.956134405325,0.0706110426639355,0.944089287311014,0.972791154383887,-6.1447514888109,FALSE,FALSE,"neither"
"SLC27A4",0.424175303278338,0.000753967644788133,0.49945886403343,8.538681249725,1.65698408930543,0.106022744456085,0.379223402403523,-4.85036984202126,FALSE,FALSE,"neither"
"SLC27A5",-0.120400459450269,0.141498347957379,-0.0529937669811077,7.16004771855,-0.247786234446644,0.805674833385642,0.902847669463003,-6.11710606830602,FALSE,FALSE,"neither"
"SLC27A6",-0.814207866338472,0.00704435833894735,-1.3514802072164,5.85664172065,-1.72808341825795,0.0923577842758417,0.356743960397266,-4.74122366321786,FALSE,FALSE,"neither"
"SLC28A1",-0.40095763767926,0.000171893886268433,-0.227805540731906,6.36897494935,-0.910749129982104,0.368344667078653,0.636902459369039,-5.74503744230518,FALSE,FALSE,"neither"
"SLC28A2",-0.533884794662297,0.0036324436328245,-0.543761684798697,5.868931261375,-1.16354099794005,0.252099397139254,0.547609374210344,-5.49554063205786,FALSE,FALSE,"neither"
"SLC28A3",-0.706180083604472,0.00100435576777229,-0.327948685278249,6.004181133775,-0.638251465963861,0.527262373003917,0.740509191069206,-5.94851275210659,FALSE,FALSE,"neither"
"SLC29A1",0.0994823999861225,0.521533047337862,0.840572528085201,9.334684135375,2.43839915924019,0.0196998646709738,0.167250982370717,-3.45296500931298,FALSE,FALSE,"neither"
"SLC29A2",-0.476218758454896,6.04160099698533e-06,-0.612243977659724,7.423980091325,-2.72000121092432,0.009898888334225,0.113874739850305,-2.85422496864126,FALSE,FALSE,"neither"
"SLC29A3",0.338012157464921,0.0116707862641217,0.669781224147711,8.1704969325,2.05719620391327,0.0468067685345022,0.258384226232166,-4.18708458970478,FALSE,FALSE,"neither"
"SLC29A4",-0.261447741439476,0.00539701822499769,-0.132005472917642,7.3440865852,-0.557616168105633,0.580477136464414,0.772305575910271,-5.99534402531155,FALSE,FALSE,"neither"
"SLC2A1",-0.999582593664606,0.000248551553628062,-1.21568228541713,9.312318474875,-1.96768961503213,0.0566752289539273,0.285750726467987,-4.34549553037781,FALSE,FALSE,"neither"
"SLC2A10",-0.204375867627602,0.0149653008424068,0.202060108812359,8.043212961425,1.03989677138536,0.305160566618605,0.590027036193617,-5.62472530716378,FALSE,FALSE,"neither"
"SLC2A11",-0.211094691784886,0.0283622364331235,-0.172361688662161,7.142801502325,-0.727847724282388,0.471304840153451,0.706529134888745,-5.88926853814549,FALSE,FALSE,"neither"
