gene,module,direction,kME,GS,logFC,adj.P.Val,is_hub
GCFC2,turquoise,up,0.820700629853652,0.614690369331812,0.602516982956826,0.000139500045965738,FALSE
NPHP3,turquoise,up,0.820549568449864,0.538964083727776,0.470281217014651,0.00113509385366455,FALSE
ATP6V1D,turquoise,up,0.820544749783116,0.602230721621081,1.17476600725983,0.000146046936001831,TRUE
CASTOR2,turquoise,up,0.820368728310362,0.432198805724733,0.614171503996917,0.00920685503774641,FALSE
ARSK,turquoise,up,0.820211111279771,0.868345570752509,1.57354672762375,4.5237943059494e-11,TRUE
ACER3,turquoise,up,0.820190896514052,0.492246066918556,0.597842576459522,0.00280564028650065,FALSE
HIPK2,turquoise,up,0.820131001573595,0.496567361085969,0.566836204877413,0.00283135857584046,FALSE
ZCRB1,turquoise,up,0.82009324645755,0.503673227335048,0.778676444344644,0.00211867123895238,FALSE
TAF13,turquoise,up,0.819942679205116,0.444968975453331,0.555508518928296,0.00749291886302859,FALSE
ZNF410,turquoise,up,0.819587530924122,0.516016412746379,0.626706510943716,0.00167263777142714,FALSE
SAMD9L,turquoise,up,0.819406169797533,0.847771476104246,1.75634801644025,3.4024999541139e-10,TRUE
SLC35B4,turquoise,up,0.819178322240492,0.541525855766929,0.539492739125676,0.00100309672569959,FALSE
ZMIZ1,turquoise,up,0.818982982388224,0.445830890080032,0.472361569700851,0.0081925673843922,FALSE
MRE11,turquoise,up,0.818956300421358,0.555228725549038,0.639990034303009,0.000640957776073388,FALSE
ZNF684,turquoise,up,0.818875135350316,0.678004378198766,0.717721636320741,1.58545938640569e-05,FALSE
TSPAN5,turquoise,up,0.818818275870045,0.618904854300006,1.10119899501234,9.50652049876651e-05,TRUE
ZFP3,turquoise,up,0.818746095214907,0.754709035396,0.892380033876639,4.15899166425486e-07,FALSE
SAMD9,turquoise,up,0.818730251556609,0.795990117973543,1.52994065918427,2.25609442227411e-08,TRUE
NAPEPLD,turquoise,up,0.818687396107487,0.789900579137936,1.26341032663146,3.56084514632534e-08,TRUE
ANK3,turquoise,up,0.81823075814593,0.885149221076056,2.41360839996531,4.65795535210926e-12,TRUE
GLB1,turquoise,up,0.817943827967715,0.683625415263191,1.11419884922513,9.95187664599017e-06,TRUE
FADS3,turquoise,up,0.817913182220287,0.782014659191096,0.959927018050889,1.1906974988608e-07,FALSE
SMC5,turquoise,up,0.817908481038218,0.444726196601583,0.532498581636085,0.0076894610238405,FALSE
PRKCA,turquoise,up,0.817720527888709,0.447230136767437,0.663854607109485,0.00703754317493846,FALSE
TLCD5,turquoise,up,0.817672911196528,0.515611250117955,0.576063809272937,0.00169829666052447,FALSE
TMED5,turquoise,up,0.817589146582831,0.637954609741943,0.84696506693601,5.7435832115156e-05,FALSE
MED30,turquoise,up,0.817334472963887,0.578179587436618,0.641501384114882,0.000355851375232187,FALSE
COPS8,turquoise,up,0.817287984453966,0.480423026497347,0.726069626737086,0.00343160238620789,FALSE
KIF13B,turquoise,up,0.817169191430556,0.686737285524061,1.12515655257672,8.68092020797526e-06,TRUE
STAG3L4,turquoise,up,0.817073434869394,0.599598287787076,0.733810527905169,0.00018897132096231,FALSE
YTHDC2,turquoise,up,0.816418816372691,0.462955204620018,0.428679891397841,0.00567697434387327,FALSE
CSTF3,turquoise,up,0.816165412049038,0.494362979487561,0.62549504576176,0.00259288887677654,FALSE
RFTN2,turquoise,up,0.815900331566405,0.662574420391173,1.38277049298458,1.94395514166174e-05,TRUE
PPA2,turquoise,up,0.815534340245812,0.591060509937097,0.612532279168852,0.000265425747822736,FALSE
KIF3A,turquoise,up,0.815525516232877,0.415768155475288,0.44264581217425,0.013241543988301,FALSE
ZNF699,turquoise,up,0.815473255812962,0.618216877534793,0.611548130455669,0.000130161771349143,FALSE
GSTM4,turquoise,up,0.815283057762819,0.632045839304832,0.723888579037782,8.21414666776765e-05,FALSE
ST3GAL6,turquoise,up,0.815023117677716,0.861695166384655,1.81691024336315,8.46063924248552e-11,TRUE
MAK16,turquoise,up,0.814991570018123,0.449003243491605,0.522157122703936,0.00714462824927401,FALSE
PIGF,turquoise,up,0.814955867519806,0.566727175713876,0.783793931465693,0.000436988838573847,FALSE
TRRAP,turquoise,up,0.814940294614715,0.348803932337689,0.369351220756366,0.0421871301480207,FALSE
ANKRD12,turquoise,up,0.814360727385814,0.520765015639376,0.58785118484426,0.00150404063132868,FALSE
PDE12,turquoise,up,0.814117000057914,0.395495937478005,0.41511838196068,0.0190997022063871,FALSE
PHF12,turquoise,up,0.813956049780015,0.464011773812138,0.411284702258291,0.00596701874522236,FALSE
LGI4,turquoise,up,0.813883137947146,0.90543708790789,2.63774359106014,2.40290367705679e-13,TRUE
DRAM1,turquoise,up,0.813734397784382,0.841560323231116,1.33865914777487,8.21297806980155e-10,TRUE
PPOX,turquoise,up,0.813502885459944,0.525874994299892,0.410989498114882,0.00168086839834259,FALSE
ITGB4,turquoise,up,0.813439672440235,0.81572408727207,1.85600807749962,4.79106520604273e-09,TRUE
IFT81,turquoise,up,0.813438151718114,0.483348988712729,0.559599983530457,0.00337173434484878,FALSE
DAGLA,turquoise,up,0.813325382357021,0.581470116721291,0.713320698038551,0.000308219871434556,FALSE
PDZD2,turquoise,up,0.813274915539802,0.896417685374033,2.56001570504703,8.40895598442881e-13,TRUE
ITPK1,turquoise,up,0.812913087641169,0.816817967849294,1.4760408839468,5.41527616071826e-09,TRUE
MKLN1,turquoise,up,0.812883694089578,0.469512094538144,0.652494995563609,0.00449359172946989,FALSE
UXS1,turquoise,up,0.812855524641717,0.807456660608516,1.40950337446492,1.29447190361459e-08,TRUE
ADCY9,turquoise,up,0.812596979917486,0.582075108857008,0.654530943194296,0.000330610292143082,FALSE
ZNF623,turquoise,up,0.811810549153133,0.635559647010293,0.536483360925984,8.89260562005584e-05,FALSE
JHY,turquoise,up,0.811797219664736,0.637631802279606,0.866144952713184,5.35900130665713e-05,FALSE
ZNF253,turquoise,up,0.811216428894427,0.706759989841827,0.890149295633,4.14005163915076e-06,FALSE
KIF1A,turquoise,up,0.811155645016388,0.788726935728739,1.98961629397996,3.19274197791524e-08,TRUE
CNOT7,turquoise,up,0.811092646626043,0.527475402241498,0.670852616382424,0.00132372634703638,FALSE
NDUFAF6,turquoise,up,0.81101528058733,0.622046268453284,0.544262560693139,0.00012514874992775,FALSE
ANK2,turquoise,up,0.8109150794044,0.637676389195626,1.20931899509406,4.97871210768946e-05,TRUE
TOR1AIP2,turquoise,up,0.810593921240369,0.41660573615141,0.568145495592908,0.0125507427800673,FALSE
FAM120C,turquoise,up,0.810484405970909,0.582220203046493,0.596100056837319,0.000336075826540477,FALSE
SMURF2,turquoise,up,0.809765049894164,0.557123272656858,0.71890843459985,0.000646732329763001,FALSE
CSTPP1,turquoise,up,0.809278996881909,0.422742127593181,0.355464118292215,0.013357231017324,FALSE
C6orf62,turquoise,up,0.809252123334774,0.572125793673614,1.00598733241326,0.000373905632317489,TRUE
NEDD4,turquoise,up,0.809223377768673,0.570662368195519,0.79870409666153,0.00039906173292684,FALSE
TEFM,turquoise,up,0.809188883620454,0.569372035155749,0.545487551589821,0.00049932949469948,FALSE
NUFIP2,turquoise,up,0.809142559153294,0.471069766085171,0.513174983182731,0.00468996586466584,FALSE
NECTIN3,turquoise,up,0.808941594214564,0.519978591128441,0.518863774383965,0.00174174530330056,FALSE
FRMD8,turquoise,up,0.8087350066959,0.646190594553647,0.740831969578259,4.77517183657723e-05,FALSE
CRTC3,turquoise,up,0.808681416446017,0.631145722064219,0.757579599243639,7.99657784462039e-05,FALSE
CCDC146,turquoise,up,0.808463044407993,0.572806568179538,0.620040724913648,0.00042068650431577,FALSE
UCHL1,turquoise,up,0.80832235068812,0.81808922107875,2.03166684472244,3.76877292635154e-09,TRUE
TAF2,turquoise,up,0.807674434927567,0.377563235320635,0.368424989307633,0.0267768228337226,FALSE
KIF21A,turquoise,up,0.807190612377018,0.667945933241021,1.29780214132228,1.54100752899413e-05,TRUE
CDH2,turquoise,up,0.806667888520721,0.821212511339992,2.10970376588512,3.01665164343656e-09,TRUE
TIGAR,turquoise,up,0.806435176359142,0.774882152721308,1.38000323287124,8.29687782810656e-08,TRUE
ARHGAP21,turquoise,up,0.806426283142344,0.489927653722404,0.567761077131847,0.00323901248572334,FALSE
OFD1,turquoise,up,0.80627127504393,0.451802541030776,0.584835379372399,0.00629562617786844,FALSE
LYPLAL1,turquoise,up,0.806192823522822,0.462404444830101,0.671087694027757,0.0049418323664077,FALSE
RAD51C,turquoise,up,0.806144814144528,0.5494799586804,0.595337759693139,0.00082066116243598,FALSE
SLITRK2,turquoise,up,0.80535427889859,0.785992242196632,1.49826400754511,4.39479828997764e-08,TRUE
NAE1,turquoise,up,0.805345580407505,0.493859687285273,0.599751244060141,0.00286036383709388,FALSE
CENPC,turquoise,up,0.805307650344102,0.455573259266823,0.484671190439477,0.00637954081144884,FALSE
ATPSCKMT,turquoise,up,0.805279236292918,0.386431678933903,0.517316873567466,0.021111529449592,FALSE
LRRC37B,turquoise,up,0.805247466999234,0.605339299694866,0.789509317405551,0.000153143711586386,FALSE
AATK,turquoise,up,0.80501729491786,0.729051682042401,1.03160533152969,1.54675416619489e-06,TRUE
BCL2,turquoise,up,0.804942807348418,0.835682097519556,1.45631481676639,1.40352913275079e-09,TRUE
U2AF1L4,turquoise,up,0.804798106897114,0.625504714482031,0.581728166205862,0.000121510294784358,FALSE
ALAD,turquoise,up,0.804526791052812,0.633537554893041,0.678985105097146,8.41504587976467e-05,FALSE
ARMCX1,turquoise,up,0.804468489050134,0.691308347043403,0.834658851647648,9.79309637293339e-06,FALSE
TMEM198B,turquoise,up,0.804404761543619,0.66921595007572,0.776018879296069,2.3099771617948e-05,FALSE
DDX20,turquoise,up,0.804247918479309,0.444418181634149,0.399982350584428,0.00835682964092177,FALSE
ZFX,turquoise,up,0.803933124464245,0.450872779472399,0.591967007346958,0.00652745118613305,FALSE
BAHD1,turquoise,up,0.803914148145583,0.560894099236097,0.581802399421745,0.000621155217199938,FALSE
COMT,turquoise,up,0.80389103475407,0.784243399740546,0.934482700188902,9.26639915019815e-08,FALSE
ZNF490,turquoise,up,0.803819418589459,0.803569148758598,0.922316138171938,2.39735564901664e-08,FALSE
POLH,turquoise,up,0.803573012634132,0.595709240938395,0.641357019933696,0.000232150885380639,FALSE
FAM217B,turquoise,up,0.803557984140882,0.574007670712704,0.786858437708559,0.000362189964397334,FALSE
GRK3,turquoise,up,0.803318076507961,0.692024688470804,0.962440365894374,6.93158019825821e-06,FALSE
OGT,turquoise,up,0.803305329818379,0.345580192493102,0.376114688425602,0.0438542314143413,FALSE
BMPR1A,turquoise,up,0.803171258877186,0.355443545306675,0.469444785838089,0.0366626574710818,FALSE
ATG4C,turquoise,up,0.802903144204215,0.640309350188676,0.966250266946804,4.62417978140446e-05,FALSE
PTGES3,turquoise,up,0.802320665119336,0.550117933104018,0.846848751064766,0.000686001891259443,FALSE
PEX12,turquoise,up,0.802289376011114,0.583523522554763,0.610688504049349,0.000319049311187465,FALSE
AHNAK,turquoise,up,0.802028636968849,0.683632000619279,0.728453504572091,1.33371611477539e-05,FALSE
XPO4,turquoise,up,0.801800450459779,0.408539193444998,0.371194270962221,0.0159509179127628,FALSE
MXD4,turquoise,up,0.801587468109956,0.748217018496339,0.807965672174248,9.2722444283431e-07,FALSE
ATP11C,turquoise,up,0.801268305398283,0.65802863496564,0.758719108161913,3.03723362954134e-05,FALSE
PBX3,turquoise,up,0.80124911929361,0.440360599213841,0.372918709817272,0.00994640142650114,FALSE
PIK3CB,turquoise,up,0.801137331317608,0.394215662151602,0.44136462098998,0.0192156865366624,FALSE
FASTKD3,turquoise,up,0.800748097084575,0.472261621081505,0.474198353619893,0.00460360675514683,FALSE
USF3,turquoise,up,0.800480645683517,0.441442405714712,0.440836139205093,0.00841287510279978,FALSE
CCDC186,turquoise,up,0.800376577624841,0.585899574197366,0.78024384896762,0.000274017196481815,FALSE
PRKD1,turquoise,up,0.800375480495555,0.605603723156261,1.06901955250347,0.000139988333861616,TRUE
ZNF471,turquoise,up,0.800372776656674,0.5583010512542,0.622166852141866,0.000603106352072487,FALSE
MTA1,turquoise,up,0.800335534965789,0.373763675947991,0.415372353076332,0.0288575209846472,FALSE
PREP,turquoise,up,0.800230660942407,0.796579953919678,1.20447847759137,3.00350395201978e-08,TRUE
ZNF846,turquoise,up,0.800177094958155,0.755830156997734,1.24576974445798,2.88019486426878e-07,TRUE
TARS3,turquoise,up,0.800120831980906,0.778665324932343,0.970018669997689,1.0837351376763e-07,FALSE
BCOR,turquoise,up,0.799927261071494,0.56459889118042,0.580030460824211,0.000569164248833138,FALSE
MED21,turquoise,up,0.799856907372929,0.399487809130479,0.543808906908256,0.0174863189681476,FALSE
AGK,turquoise,up,0.79983345099433,0.510782223688524,0.511734444194295,0.00203031169709915,FALSE
GXYLT1,turquoise,up,0.799791876113059,0.465127685181709,0.625108796172708,0.00479786697194608,FALSE
DHX33,turquoise,up,0.799498661883628,0.405982490097883,0.329642444655363,0.0188600496942055,FALSE
TPP2,turquoise,up,0.799485728054055,0.48675248405287,0.533843998671549,0.00328137394258207,FALSE
GPD2,turquoise,up,0.799075952172098,0.641478824595046,0.865482845749426,5.23363161267267e-05,FALSE
GABPB2,turquoise,up,0.798958160842461,0.499773303653985,0.498901878901313,0.00276138780139899,FALSE
LRRC8B,turquoise,up,0.798870204134745,0.742120440233807,1.41811091963608,5.36516682579089e-07,FALSE
CRIPT,turquoise,up,0.79877352443644,0.561777820777191,0.75253483277795,0.000538523519093699,FALSE
DYNC2H1,turquoise,up,0.798733145422581,0.325352824369778,0.447622228419431,0.0557095501765523,FALSE
NUDT5,turquoise,up,0.7987274011691,0.580801198062118,0.960466493889747,0.00029414890899543,FALSE
ZMAT1,turquoise,up,0.798131053742125,0.618129246599312,0.754991414953738,0.000106386685841792,FALSE
CSNK1G1,turquoise,up,0.797868565192649,0.350584452389897,0.247245104411721,0.045585643046354,FALSE
NCOA1,turquoise,up,0.797814162796795,0.443437604676078,0.530425171562069,0.00809253955194341,FALSE
NPC1,turquoise,up,0.797693821289705,0.458109451121241,0.604899706067853,0.00583866521169243,FALSE
RBBP8,turquoise,up,0.797481933170258,0.526070620239167,0.785621490289132,0.00121444964240243,FALSE
SRGAP2B,turquoise,up,0.797223401117903,0.789813714150107,1.20538336041249,4.11133419786288e-08,FALSE
SMAD2,turquoise,up,0.796815423588252,0.417254070277863,0.383718802158056,0.0138253208466571,FALSE
ZNF292,turquoise,up,0.796732285471028,0.508548243962592,0.518285262415574,0.00214554430195371,FALSE
ZNF605,turquoise,up,0.796677683672935,0.436856969128387,0.353884162123362,0.0101492689437385,FALSE
ABHD3,turquoise,up,0.796646959573362,0.719944358990842,0.688443293753279,3.11503804659626e-06,FALSE
SLC35F1,turquoise,up,0.796642874333716,0.917780587867386,2.3971609271172,3.8960629996391e-14,FALSE
TXNL4A,turquoise,up,0.796424202421291,0.494861614848421,0.790931264909792,0.00249692923574947,FALSE
SPICE1,turquoise,up,0.796374302322726,0.41342008691425,0.439861101621436,0.0138129717801503,FALSE
CETN3,turquoise,up,0.796287274201288,0.504248695109042,0.889673325188126,0.00193019706985418,FALSE
ANAPC5,turquoise,up,0.796260650280098,0.48601498431447,0.611247281760218,0.00333268329623796,FALSE
LRCH2,turquoise,up,0.795924974741616,0.612376174868094,1.25534943485119,0.00010430319240259,FALSE
DMXL2,turquoise,up,0.795778586441088,0.504883217581031,0.574657089697766,0.00214970282172142,FALSE
CERS4,turquoise,up,0.795649203440427,0.762537308737063,1.0611062715852,2.78575601108189e-07,FALSE
EXOSC8,turquoise,up,0.795441988735291,0.531534183193154,0.893503885033924,0.00104161369760007,FALSE
FCHO2,turquoise,up,0.795394666460758,0.694048733079185,1.08145848972089,6.24449226511767e-06,FALSE
CFAP263,turquoise,up,0.795135811876552,0.512328343978376,0.477799868238244,0.00199508110815856,FALSE
SLC9A8,turquoise,up,0.795119799807616,0.689029858150958,0.694579341539711,1.26735734529918e-05,FALSE
DCLRE1A,turquoise,up,0.794660361147484,0.627768703115772,0.632218106666924,9.13991981831828e-05,FALSE
IFI44,turquoise,up,0.794435551976021,0.909169873186577,2.59447874633385,1.54364882033472e-13,FALSE
CNDP2,turquoise,up,0.794421017926428,0.637532473159223,0.877830206816503,6.09639394371296e-05,FALSE
USP27X,turquoise,up,0.794360213376544,0.502589525039298,0.696681645207404,0.0021054451535359,FALSE
UBA6,turquoise,up,0.794000427305951,0.468047743222464,0.479015362439478,0.00499306652629515,FALSE
PLA2G4A,turquoise,up,0.793893819331134,0.810044064874468,2.12029571918273,6.27858122171922e-09,FALSE
LRP12,turquoise,up,0.793550011641027,0.691577870900374,0.95818046815883,7.06781825529699e-06,FALSE
IFT80,turquoise,up,0.793490260905714,0.344982859494612,0.354791982686199,0.0436873697680995,FALSE
TXNDC9,turquoise,up,0.793325688313108,0.467536944285679,0.608100184239016,0.00465763737635312,FALSE
RIGI,turquoise,up,0.79331367360018,0.808978458351486,1.52132103303315,9.08828229048765e-09,FALSE
ZNF439,turquoise,up,0.793110326516079,0.746893908433306,0.96051547273863,5.57877611534096e-07,FALSE
EXOSC9,turquoise,up,0.792644993674915,0.72029481147988,1.05393027311719,2.27564733099403e-06,FALSE
TECPR2,turquoise,up,0.792529094597772,0.449275720079856,0.373492805834236,0.00812914231010737,FALSE
TOX,turquoise,up,0.792490119021061,0.808385673343174,1.91778117774017,8.51424444651874e-09,FALSE
NCKAP1,turquoise,up,0.792349048612119,0.296202976017255,0.333805212594449,0.0884232895194275,FALSE
ST6GALNAC2,turquoise,up,0.791809890137968,0.884871255071826,2.5353096514973,4.21406448833077e-12,FALSE
GRAMD2B,turquoise,up,0.791659572824188,0.644758588274463,1.07704836894757,4.16740786294613e-05,FALSE
LANCL1,turquoise,up,0.79163153294662,0.36229562397612,0.499208042348499,0.0323371415089029,FALSE
GASK1B,turquoise,up,0.791528904272882,0.739328159599006,1.85935074857441,5.85755906400685e-07,FALSE
USP38,turquoise,up,0.791157731409711,0.42294467171111,0.36086699295837,0.0129660824676208,FALSE
ERMP1,turquoise,up,0.791005996326277,0.39796336522445,0.463481859732458,0.0180781170621116,FALSE
SPTSSA,turquoise,up,0.790686593444142,0.593468791687765,0.751992213421744,0.00023569328664898,FALSE
SCD,turquoise,up,0.790356290887278,0.584975678136216,1.39435578139553,0.000236210527400081,FALSE
ZNF665,turquoise,up,0.790333913516124,0.764172338142763,1.53650279212413,1.51606165617648e-07,FALSE
CEP192,turquoise,up,0.7896184177791,0.404316870321603,0.45383064451118,0.0160161800076781,FALSE
APC,turquoise,up,0.789266641826656,0.405568461114358,0.773764563605243,0.0143946700689419,FALSE
ZNF841,turquoise,up,0.789158033389387,0.407986109575166,0.414247394408638,0.0155808703067111,FALSE
PDCL3,turquoise,up,0.789051885013203,0.489181613228309,0.696175899710873,0.00291980286027749,FALSE
TRIM21,turquoise,up,0.788946939039952,0.774681103280519,0.935371443883579,1.46420750136543e-07,FALSE
AGTPBP1,turquoise,up,0.788823862344572,0.346727277414862,0.419061783504241,0.041380417721361,FALSE
